40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,17.776740307447067,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,17.91759469228055,000.5,054.7,191194,020.3,E*68
40,12,40,$GPRMC,225446,A,4916.45,N,12311.12,W,18.05458956322112,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,18.18793079863193,000.5,054.7,191194,020.3,E*68
40,12,31,$GPRMC,225446,A,4916.45,N,12311.12,W,18.317808230648232,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,18.44439727056968,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,18.56786033352154,000.5,054.7,191194,020.3,E*68
40,12,31,$GPRMC,225446,A,4916.45,N,12311.12,W,18.68834809141684,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,18.806000578467813,000.5,054.7,191194,020.3,E*68
40,12,37,$GPRMC,225446,A,4916.45,N,12311.12,W,18.920948169591306,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,19.033312448851596,000.5,054.7,191194,020.3,E*68
40,12,37,$GPRMC,225446,A,4916.45,N,12311.12,W,19.143206982445477,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,19.250738008550293,000.5,054.7,191194,020.3,E*68
40,12,31,$GPRMC,225446,A,4916.45,N,12311.12,W,19.356005054539455,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,19.45910149055313,000.5,054.7,191194,020.3,E*68
40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,19.56011502714073,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,19.659128163621627,000.5,054.7,191194,020.3,E*68
40,12,30,$GPRMC,225446,A,4916.45,N,12311.12,W,19.75621859290714,000.5,054.7,191194,020.3,E*68
40,12,31,$GPRMC,225446,A,4916.45,N,12311.12,W,19.85145956776061,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,19.944920232821374,000.5,054.7,191194,020.3,E*68
40,12,30,$GPRMC,225446,A,4916.45,N,12311.12,W,20.036665926162357,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,20.12675845367575,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,20.21525633917275,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,20.302215052732095,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,20.387687219528598,000.5,054.7,191194,020.3,E*68
40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,20.471722811110503,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,20.554369320866556,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,20.63567192522546,000.5,054.7,191194,020.3,E*68
40,12,37,$GPRMC,225446,A,4916.45,N,12311.12,W,20.715673631957664,000.5,054.7,191194,020.3,E*68
40,12,30,$GPRMC,225446,A,4916.45,N,12311.12,W,20.79441541679836,000.5,054.7,191194,020.3,E*68
40,12,38,$GPRMC,225446,A,4916.45,N,12311.12,W,20.871936349478183,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,20.948273710132128,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,21.023463096954828,000.5,054.7,191194,020.3,E*68
40,12,33,$GPRMC,225446,A,4916.45,N,12311.12,W,21.097538525880534,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,21.1705325229863,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,21.242476210246796,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,21.313399385206576,000.5,054.7,191194,020.3,E*68
40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,21.383330595080277,000.5,054.7,191194,020.3,E*68
40,12,31,$GPRMC,225446,A,4916.45,N,12311.12,W,21.452297205741957,000.5,054.7,191194,020.3,E*68
40,12,31,$GPRMC,225446,A,4916.45,N,12311.12,W,21.52032546602085,000.5,054.7,191194,020.3,E*68
40,12,34,$GPRMC,225446,A,4916.45,N,12311.12,W,21.58744056768155,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,21.653666701431654,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,21.71902710926842,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,21.783544133447958,000.5,054.7,191194,020.3,E*68
40,12,34,$GPRMC,225446,A,4916.45,N,12311.12,W,21.84723926233511,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,21.910133173369406,000.5,054.7,191194,020.3,E*68
40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,21.972245773362197,000.5,054.7,191194,020.3,E*68
40,12,40,$GPRMC,225446,A,4916.45,N,12311.12,W,22.033596236321266,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,22.09420303898299,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,22.154083994216567,000.5,054.7,191194,020.3,E*68
40,12,30,$GPRMC,225446,A,4916.45,N,12311.12,W,22.21325628245158,000.5,054.7,191194,020.3,E*68
40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,22.27173648126754,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,22.329540593272917,000.5,054.7,191194,020.3,E*68
40,12,35,$GPRMC,225446,A,4916.45,N,12311.12,W,22.386684072391034,000.5,054.7,191194,020.3,E*68
40,12,40,$GPRMC,225446,A,4916.45,N,12311.12,W,22.4431818486607,000.5,054.7,191194,020.3,E*68
40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,22.499048351651325,000.5,054.7,191194,020.3,E*68
40,12,38,$GPRMC,225446,A,4916.45,N,12311.12,W,22.55429753258425,000.5,054.7,191194,020.3,E*68
40,12,40,$GPRMC,225446,A,4916.45,N,12311.12,W,22.608942885245202,000.5,054.7,191194,020.3,E*68
40,12,31,$GPRMC,225446,A,4916.45,N,12311.12,W,22.66299746576628,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,22.71647391135002,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,22.769384458002705,000.5,054.7,191194,020.3,E*68
40,12,36,$GPRMC,225446,A,4916.45,N,12311.12,W,22.82174095733918,000.5,054.7,191194,020.3,E*68
40,12,39,$GPRMC,225446,A,4916.45,N,12311.12,W,22.873554892516914,000.5,054.7,191194,020.3,E*68
40,12,32,$GPRMC,225446,A,4916.45,N,12311.12,W,22.92483739335286,000.5,054.7,191194,020.3,E*68
40,12,37,$GPRMC,225446,A,4916.45,N,12311.12,W,22.97559925067295,000.5,054.7,191194,020.3,E*68
40,12,30,$GPRMC,225446,A,4916.45,N,12311.12,W,23.02585092994046,000.5,054.7,191194,020.3,E*68
40,12,30,$GPRMC,225446,A,4916.45,N,12311.12,W,23.075602584206298,000.5,054.7,191194,020.3,E*68
